,building_id,age,area_percentage,height_percentage,land_surface_condition,foundation_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_other,damage_grade
2954,475988,15,8,7,t,r,s,d,0,0,0,0,0,0,0,3
2955,80424,5,7,5,t,r,s,d,0,0,0,0,1,0,0,2
2956,221427,30,6,5,t,r,s,d,0,0,0,0,0,0,0,2
2957,962324,20,3,5,t,r,t,d,1,0,0,1,0,0,0,2
2958,610040,35,16,5,t,r,s,d,0,0,0,0,0,0,0,2
2959,160392,35,5,5,n,r,s,d,1,1,0,0,1,0,0,2
2960,156401,10,6,5,t,w,s,d,0,0,0,0,1,1,0,2
2961,192997,20,10,6,t,r,s,d,0,0,0,0,0,0,0,1
2962,885422,25,8,10,t,u,t,d,0,0,0,0,0,0,0,2
2963,446253,0,7,8,t,r,s,d,0,0,0,0,0,0,0,2
2964,49689,80,6,5,n,r,s,d,1,1,0,0,1,0,0,2
2965,761679,10,3,4,t,r,t,d,0,0,0,0,0,0,0,2
2966,928100,30,9,6,t,r,s,d,0,0,0,0,0,0,0,1
2967,926625,15,5,5,t,r,s,d,0,0,0,0,1,0,0,2
2968,707215,50,4,8,t,r,s,d,0,0,0,0,0,0,0,2
2969,553936,15,9,5,t,r,s,d,0,0,0,0,0,0,0,2
2970,977572,10,6,2,t,r,s,d,0,1,0,0,0,0,0,2
2971,473489,15,6,4,t,r,s,d,0,0,0,0,0,0,0,3
2972,605679,35,6,6,n,r,s,d,0,0,0,0,0,0,0,2
2973,385763,35,8,10,t,r,o,d,0,0,0,1,0,0,0,2
2974,153515,20,6,5,t,r,t,d,0,0,0,0,0,0,0,2
2975,796839,15,9,7,n,r,s,d,0,0,0,0,1,1,0,3
2976,408766,20,3,4,t,r,s,d,0,0,0,0,0,0,0,3
2977,871169,30,11,6,t,r,j,a,0,0,0,0,1,0,0,3
2978,942284,20,7,4,n,r,s,d,0,0,0,0,1,0,0,2
2979,443282,25,14,8,n,r,t,d,1,0,0,0,1,1,1,2
2980,301973,10,6,3,t,u,t,d,0,0,0,0,0,0,0,1
2981,39953,0,12,5,t,r,s,d,0,0,0,0,1,1,0,3
2982,346648,5,3,6,o,r,s,d,0,0,0,0,1,1,0,3
2983,1008144,30,12,6,t,r,s,d,0,0,0,0,0,0,0,2
2984,185484,5,9,5,t,u,s,d,0,0,0,0,0,0,0,2
2985,546422,30,6,6,t,r,s,d,0,0,0,0,0,0,0,3
2986,531272,0,9,7,t,r,s,d,0,0,0,0,1,0,0,3
2987,183754,35,4,5,t,r,s,d,0,0,0,0,0,0,0,2
2988,1035859,10,15,5,t,r,s,d,0,0,0,0,0,0,0,3
2989,478062,10,5,4,t,r,s,d,0,0,0,0,0,0,0,2
2990,195388,10,6,6,t,r,s,d,0,0,0,0,1,1,1,3
2991,679431,5,6,2,t,r,s,d,0,0,0,0,1,0,0,2
2992,490506,10,10,5,t,r,s,d,0,0,0,0,0,0,0,1
2993,789363,0,9,5,n,r,t,d,0,0,0,0,0,0,0,2
2994,883956,0,5,3,t,r,s,d,0,0,0,0,0,0,0,3
2995,583731,20,11,8,t,r,s,d,0,0,0,0,0,0,0,3
2996,485865,25,7,4,n,r,s,d,0,0,0,0,0,0,0,2
2997,283067,5,11,6,t,r,s,d,0,0,0,0,0,0,0,2
2998,768487,15,6,5,t,r,s,d,0,0,0,0,1,0,0,2
2999,24091,25,4,4,t,r,s,d,0,0,0,0,0,0,0,2
3000,721776,15,9,8,t,r,s,d,1,0,0,0,1,0,0,2
3001,301721,50,5,2,t,r,t,d,0,0,0,0,0,0,0,3
3002,94213,0,10,6,t,r,s,d,0,0,0,0,0,0,0,2
3003,461019,10,9,5,t,r,s,d,0,0,0,0,0,0,0,3
3004,595484,40,9,5,o,r,s,d,0,0,0,0,0,0,0,3
3005,896981,25,13,5,t,r,s,d,0,1,0,0,0,1,0,2
3006,941623,30,4,2,o,r,s,d,0,0,0,0,0,0,0,2
3007,318524,5,16,3,t,r,s,d,0,0,0,0,0,0,0,2
3008,814006,10,10,5,t,r,s,d,0,0,0,0,1,0,0,2
3009,469004,20,11,6,n,r,t,d,1,0,0,0,0,0,0,2
3010,347287,25,6,5,n,r,s,d,0,0,0,0,0,0,0,2
3011,101360,50,12,5,t,r,s,d,0,0,0,0,0,0,0,3
3012,154865,5,19,3,t,i,t,q,0,0,0,0,0,0,0,1
3013,824770,10,10,6,n,r,s,d,1,0,0,0,0,0,0,2
3014,141267,15,4,5,t,r,s,d,0,0,0,0,0,0,0,3
3015,88546,60,26,3,t,r,s,d,0,0,0,0,0,0,0,3
3016,863925,45,4,4,t,r,s,d,0,0,0,0,0,0,0,2
3017,96101,0,6,8,n,r,s,d,0,0,0,0,0,0,0,2
3018,1040830,15,17,13,t,i,t,d,0,0,0,0,0,0,0,1
3019,503398,15,7,4,t,r,s,d,0,0,0,0,1,0,0,3
3020,561999,5,7,4,t,r,s,d,0,0,0,0,0,0,0,2
3021,1045209,30,5,7,t,r,s,d,0,0,0,0,0,0,0,3
3022,128436,0,10,5,t,u,s,d,0,0,1,0,0,0,0,1
3023,249262,10,5,7,t,r,s,d,0,0,0,0,0,0,0,3
3024,359895,10,5,5,t,w,s,d,0,0,0,0,1,1,0,2
3025,597672,25,7,8,t,r,s,d,0,0,0,0,0,0,0,2
3026,860340,15,9,5,t,r,t,d,0,0,0,0,0,0,0,3
3027,622661,50,7,4,o,r,s,d,0,0,0,0,0,0,0,3
3028,820340,0,8,2,t,r,s,d,0,1,1,0,0,0,0,1
3029,398866,30,8,6,t,r,s,d,0,0,0,0,0,0,0,3
3030,954810,15,8,6,t,r,s,d,0,0,0,0,0,0,0,2
3031,489505,40,8,7,t,r,s,d,0,0,0,0,0,0,0,3
3032,616513,10,6,5,t,r,s,d,0,0,0,0,0,0,0,2
3033,1047025,5,6,4,t,r,s,d,0,0,0,0,0,0,0,1
3034,479501,25,6,5,t,r,s,d,0,0,0,0,0,0,0,1
3035,260705,35,4,5,t,r,s,d,0,0,0,0,0,0,0,2
3036,623070,40,11,6,n,r,s,d,0,0,0,0,1,0,1,2
3037,70894,10,4,6,t,r,s,d,0,0,0,0,0,0,0,2
3038,897564,15,5,4,t,r,s,d,0,0,0,0,0,0,0,2
3039,943857,35,6,4,n,r,s,d,0,0,0,0,1,1,0,2
3040,257546,10,5,4,t,u,s,d,0,0,0,0,1,1,0,1
3041,348036,5,7,5,t,r,s,d,0,0,0,0,0,0,0,3
3042,173364,5,6,2,o,r,s,d,0,0,0,0,0,0,0,3
3043,838404,5,14,6,t,u,t,d,0,0,0,0,0,0,0,1
3044,921336,20,7,6,n,r,s,d,0,0,0,0,0,0,0,2
3045,1007851,20,6,6,t,r,s,d,0,0,0,0,0,0,0,3
3046,299194,5,5,4,t,r,s,d,0,0,0,0,0,0,0,2
3047,658746,5,14,3,t,r,s,d,0,0,0,0,0,0,0,2
3048,485130,5,10,7,t,r,s,d,0,0,0,0,0,0,0,2
3049,61981,10,3,5,n,r,t,d,0,0,0,0,1,0,0,2
3050,237371,25,11,11,t,r,s,d,0,0,0,0,0,0,0,2
3051,603244,0,7,8,t,r,t,d,0,0,0,0,0,0,0,1
3052,824470,25,9,5,t,r,s,d,0,0,0,0,1,0,0,2
3053,742074,10,6,5,t,r,s,q,0,0,0,0,0,0,0,3
3054,533373,15,8,4,t,r,s,d,0,0,0,0,1,0,0,2
3055,403912,15,4,3,t,r,s,d,0,1,0,0,0,0,0,2
3056,915431,35,8,4,n,r,s,d,1,0,0,0,1,0,0,2
3057,821280,10,5,5,n,r,s,d,0,1,0,0,0,0,0,2
3058,879355,0,4,2,t,u,s,d,0,0,0,0,0,0,0,2
3059,673427,20,10,4,t,r,s,d,0,0,0,0,1,1,0,2
3060,457851,10,8,5,t,r,s,d,0,0,0,0,0,0,0,3
3061,457068,35,8,8,t,r,t,q,0,0,0,0,0,0,0,3
3062,862131,30,5,3,t,r,s,d,0,0,0,0,0,0,0,2
3063,1015166,20,7,6,t,r,s,d,0,0,0,0,0,0,0,3
3064,80170,55,11,6,t,r,s,d,0,0,0,0,1,1,0,2
3065,660376,25,6,4,t,r,s,d,0,0,0,0,0,0,0,3
3066,327961,15,7,6,t,r,s,u,0,0,0,0,0,0,0,3
3067,911263,20,5,7,t,r,t,d,0,0,0,0,0,0,0,3
3068,977317,10,8,2,t,r,s,d,0,0,0,0,0,0,0,2
3069,57010,10,7,6,t,w,s,d,0,0,0,0,1,0,0,2
3070,75272,15,7,4,t,r,t,d,0,1,0,0,1,0,0,2
3071,404765,35,11,5,t,r,j,d,0,0,0,0,1,0,0,2
3072,915672,50,8,4,t,r,s,d,1,0,0,0,0,0,0,3
3073,87433,40,6,5,t,r,s,d,1,0,0,0,0,0,0,2
3074,641359,20,7,4,t,r,t,d,0,1,0,0,1,0,0,2
3075,540017,10,10,6,t,w,s,d,0,0,0,0,0,0,0,2
3076,778237,25,5,6,t,r,s,d,0,0,0,0,1,0,0,2
3077,342086,50,8,5,t,r,s,d,0,0,0,0,0,0,0,2
3078,838343,5,9,4,t,r,s,d,0,0,0,0,0,0,0,2
3079,687061,20,4,5,t,r,s,d,0,0,0,0,0,0,0,3
3080,421212,120,7,7,t,r,t,q,0,0,0,0,0,0,0,3
3081,723014,50,7,4,t,r,j,d,0,0,0,0,0,0,0,3
3082,242190,25,7,6,t,r,s,d,0,0,0,0,0,0,0,2
3083,575491,5,9,4,t,r,s,d,0,0,0,0,0,0,0,3
3084,864849,25,11,9,t,r,t,d,0,0,0,1,0,0,0,3
3085,740828,65,15,5,t,r,s,d,0,0,0,0,1,0,0,2
3086,1018042,20,17,3,t,r,s,d,0,0,0,0,0,0,0,2
3087,331472,15,9,7,t,r,s,d,0,0,0,0,0,0,0,2
3088,571631,10,11,9,t,i,s,d,0,0,0,0,0,0,0,1
3089,889419,5,11,5,t,u,j,q,0,0,0,0,0,0,0,1
3090,698938,10,6,7,t,r,t,d,0,0,0,0,0,0,0,3
3091,742968,50,27,9,t,r,s,d,1,0,0,1,0,0,0,3
3092,894605,10,12,3,t,r,o,d,0,0,0,0,0,0,0,1
3093,293330,55,6,5,t,r,s,d,0,0,0,0,0,0,0,2
3094,813253,10,6,8,t,r,t,d,0,0,0,0,0,0,0,2
3095,983913,15,6,5,t,r,t,d,0,0,0,0,0,0,0,3
3096,222828,5,10,6,t,r,s,d,0,0,0,0,0,0,0,2
3097,77991,5,19,9,t,i,t,d,0,0,0,0,0,0,0,2
3098,399751,5,14,4,t,r,s,d,0,0,0,0,0,0,0,3
3099,70126,10,5,4,n,r,s,d,0,0,0,0,1,0,0,2
3100,697870,5,10,6,t,r,s,d,0,0,0,0,0,0,0,2
3101,698884,25,12,6,t,r,s,d,0,0,0,0,0,0,0,2
3102,803806,15,7,4,t,r,t,d,0,0,0,0,0,0,0,3
3103,1034021,5,5,6,o,r,s,d,0,0,0,0,0,0,0,3
3104,869544,20,3,4,t,r,t,d,0,0,0,1,0,0,0,3
3105,370380,10,19,13,t,i,j,d,0,0,0,0,0,0,0,1
3106,626252,45,9,5,n,r,s,d,0,0,0,0,1,1,0,2
3107,992716,35,7,8,t,r,t,q,0,0,0,0,1,0,0,2
3108,132139,50,10,7,t,r,s,d,0,0,0,0,0,0,0,2
3109,178907,35,8,5,n,r,s,d,0,0,0,0,0,0,0,2
3110,95374,20,10,5,t,r,s,d,0,0,0,0,1,1,0,2
3111,148728,20,5,6,t,u,s,d,0,0,0,0,0,0,0,3
3112,330119,5,9,8,o,r,s,d,0,0,0,0,0,0,0,2
3113,557326,20,10,8,t,r,s,d,0,0,0,0,0,0,0,3
3114,914602,20,10,5,t,r,s,d,0,0,0,0,0,0,0,2
3115,713973,25,5,4,t,u,s,d,0,0,0,0,0,0,0,2
3116,918221,20,6,4,t,r,t,d,0,0,0,0,0,0,0,3
3117,338026,5,3,4,t,r,s,d,0,0,0,0,1,0,0,1
3118,955377,5,5,5,t,r,s,d,0,0,0,0,0,0,0,3
3119,282443,80,6,8,t,r,j,d,0,0,0,1,0,0,0,2
3120,777374,25,13,6,t,u,t,d,1,0,0,0,0,0,0,2
3121,462528,5,8,5,t,r,t,d,1,0,0,0,0,0,1,3
3122,998295,10,8,4,t,r,s,d,0,0,0,0,0,0,0,3
3123,837553,20,8,6,t,r,s,u,1,0,0,0,0,0,0,2
3124,837583,20,4,4,t,r,t,d,0,0,0,0,0,0,0,3
3125,200611,10,7,15,t,i,j,d,0,0,0,0,0,0,0,1
3126,192298,25,7,8,t,r,j,d,1,0,0,0,1,0,0,2
3127,727882,10,6,8,t,r,s,d,0,0,0,0,1,0,0,3
3128,366774,5,2,4,t,r,t,d,0,0,0,0,0,0,0,3
3129,861885,30,10,8,n,r,t,d,0,0,0,0,0,0,0,3
3130,119262,0,8,7,t,r,s,d,0,0,0,0,0,0,0,2
3131,950027,0,3,4,t,w,s,d,0,0,0,0,1,1,0,1
3132,60142,70,7,7,t,r,s,d,1,0,0,0,0,0,0,2
3133,934550,5,11,8,t,r,t,d,0,0,0,0,0,0,0,3
3134,670382,25,6,4,t,r,s,d,0,0,0,0,0,0,0,3
3135,658659,35,2,4,t,r,s,d,0,0,0,0,0,0,0,2
3136,483772,40,7,7,t,r,s,d,1,0,0,0,0,0,0,3
3137,10124,25,7,5,t,r,s,d,0,0,0,0,0,0,0,2
3138,277105,10,8,5,n,r,s,d,0,0,0,0,1,0,0,2
3139,989705,10,8,6,t,w,t,d,0,0,0,0,1,1,0,2
3140,514976,0,11,5,t,r,s,d,0,0,0,0,0,0,0,2
3141,227165,50,8,10,n,r,s,d,0,0,0,0,0,0,0,2
3142,419015,15,8,5,t,w,s,d,0,0,0,0,1,0,0,2
3143,140360,40,7,6,t,r,s,d,0,0,0,0,0,0,0,3
3144,601022,40,9,4,t,r,s,d,0,0,0,0,0,0,0,2
3145,116934,30,2,2,n,u,t,d,0,0,0,0,0,0,0,2
3146,448791,20,7,4,t,r,t,d,0,0,0,0,0,0,0,2
3147,417118,20,10,5,t,r,s,u,0,0,0,0,0,0,0,2
3148,506744,100,6,9,t,r,j,d,1,0,0,1,1,0,1,2
3149,869995,20,7,5,t,r,s,d,0,0,0,0,0,1,0,2
3150,5588,20,7,7,t,r,t,d,0,0,0,0,0,0,0,3
3151,571038,30,9,5,t,r,s,d,0,0,0,0,0,0,0,2
3152,925547,30,10,5,t,r,s,u,0,0,0,0,0,0,0,2
3153,310349,25,16,5,t,r,s,d,0,0,0,0,0,0,0,2
3154,174989,0,18,10,t,i,t,d,0,0,0,0,0,0,0,1
3155,287904,25,8,5,t,r,t,d,0,0,0,0,0,0,0,2
3156,470224,10,7,3,t,r,t,d,0,0,0,0,0,0,0,2
3157,287205,0,8,5,t,r,s,d,0,0,0,0,0,0,0,2
3158,44610,50,5,4,t,r,s,d,1,0,0,0,0,0,0,3
3159,125173,20,12,10,t,u,j,d,0,0,0,0,0,0,0,2
3160,386147,15,3,5,t,r,s,d,0,1,0,0,0,0,0,2
3161,87064,15,8,6,t,r,s,d,0,1,0,0,1,0,0,3
3162,917878,0,7,5,t,r,s,d,0,0,0,0,1,0,0,2
3163,668124,15,6,5,t,r,s,d,0,0,0,0,1,0,0,2
3164,988675,15,8,7,n,r,s,d,0,0,0,0,0,0,0,2
3165,1029963,20,10,6,t,r,s,d,0,0,0,0,0,0,0,2
3166,20794,50,7,4,t,r,s,d,0,0,0,0,0,0,0,3
3167,447459,10,14,8,t,r,j,d,0,0,0,0,1,0,0,1
3168,112223,30,8,6,n,r,s,d,0,1,0,0,0,0,0,2
3169,387792,5,5,6,t,r,s,d,0,0,0,0,1,0,0,3
3170,795011,55,7,6,t,r,s,f,0,0,0,0,0,0,1,2
3171,548289,5,11,5,o,r,s,d,1,0,0,0,0,0,0,2
3172,639562,25,9,6,t,r,s,d,0,0,0,0,0,0,0,3
3173,954661,0,26,3,t,i,s,d,0,0,0,0,0,0,0,1
3174,772392,25,8,5,t,r,s,d,0,1,0,0,1,0,0,2
3175,81361,15,11,5,t,w,s,d,0,0,1,0,1,0,0,2
3176,801776,40,6,5,n,r,j,d,0,0,1,0,0,0,0,2
3177,362218,15,5,3,n,r,s,d,0,0,0,0,0,0,0,1
3178,5065,5,13,5,t,r,s,q,0,0,0,0,0,0,0,2
3179,894973,25,15,6,t,r,s,q,0,0,0,0,0,0,0,2
3180,667537,0,2,6,n,r,s,d,0,0,0,0,0,0,0,3
3181,614236,25,6,7,t,r,s,d,1,0,0,0,1,0,0,2
3182,399341,40,7,5,t,r,s,d,0,0,0,0,0,0,0,2
3183,491325,10,6,5,t,r,s,d,0,0,0,0,1,1,0,3
3184,93979,40,9,5,t,r,s,d,0,0,0,0,0,0,0,2
3185,1013107,0,5,4,n,r,s,d,0,0,0,0,1,0,0,2
3186,459835,5,7,3,o,u,s,d,0,0,0,0,0,0,0,2
3187,350922,25,7,8,t,r,t,d,0,0,0,0,1,0,0,2
3188,505418,20,11,5,t,r,s,d,0,0,0,0,0,0,0,2
3189,742519,20,6,5,t,r,t,d,0,1,0,0,1,0,0,3
3190,390082,5,11,5,n,r,s,d,0,0,0,0,0,0,0,3
3191,269457,15,11,5,t,r,s,d,0,0,0,0,1,1,0,2
3192,998302,10,8,5,t,r,s,d,0,0,0,0,0,0,0,2
3193,641814,35,9,5,t,r,s,d,0,0,0,0,0,0,0,3
3194,914451,90,4,6,t,r,j,d,1,0,0,0,0,0,0,3
3195,530096,10,11,4,t,r,s,d,0,0,0,0,0,0,0,2
3196,1050290,35,6,13,t,u,t,d,0,0,0,0,0,0,0,1
3197,242682,10,11,3,n,u,s,d,0,0,0,0,1,0,0,1
3198,677074,35,12,5,t,r,t,d,0,0,0,0,1,0,0,2
3199,718819,0,10,5,t,r,s,d,0,0,0,0,1,0,0,1
3200,265548,25,9,5,t,r,s,d,0,0,0,0,0,0,0,2
3201,889519,55,6,3,t,r,s,d,0,0,0,0,0,0,0,2
3202,537413,20,6,5,t,r,s,d,0,0,0,0,0,0,0,2
3203,181767,20,6,5,t,r,s,d,0,0,0,1,0,0,0,3
3204,352414,10,8,4,t,r,s,d,0,0,0,0,1,0,0,3
3205,323117,15,10,7,t,r,s,d,0,0,0,0,0,0,0,2
3206,347310,20,6,4,t,r,s,d,0,0,0,0,0,0,0,3
3207,170780,70,29,9,t,r,s,u,0,0,0,1,0,0,0,2
3208,343628,30,6,8,t,r,s,d,0,0,0,0,1,0,0,3
3209,263206,35,12,6,t,r,s,d,0,0,0,0,0,0,0,2
3210,35218,0,9,4,t,r,s,d,0,0,0,0,0,0,0,3
3211,819902,70,6,5,t,r,s,d,0,0,0,0,0,0,0,2
3212,287143,25,9,9,t,i,j,d,0,0,0,0,0,0,0,2
3213,411749,40,20,8,t,r,s,d,0,0,0,1,1,1,1,3
3214,495447,0,3,4,t,r,s,d,0,0,0,0,1,0,0,1
3215,466108,20,5,5,t,r,t,d,0,0,0,0,0,0,0,2
3216,1006399,5,11,6,n,w,s,d,0,0,0,0,1,1,0,2
3217,539273,0,5,2,t,r,j,d,0,0,0,0,0,0,0,3
3218,939363,0,4,4,t,r,s,d,0,0,0,0,0,0,0,2
3219,765384,80,7,7,t,r,j,d,0,0,0,1,0,0,0,2
3220,436895,20,5,5,t,r,s,d,0,0,0,0,0,0,0,2
3221,154890,10,4,6,t,r,s,d,0,0,0,0,0,0,0,3
3222,551221,15,13,9,t,r,s,d,0,0,0,0,1,0,0,2
3223,415882,35,8,5,n,r,s,d,0,0,0,0,0,0,0,3
3224,995684,25,5,2,t,r,s,d,0,0,0,0,1,0,0,2
3225,476872,0,4,3,t,w,s,d,0,0,0,0,0,1,0,3
3226,99271,10,5,8,t,w,s,d,0,0,0,0,1,0,0,2
3227,11677,5,6,6,t,r,s,d,0,0,0,0,0,0,0,3
3228,103328,30,8,5,t,r,s,d,0,1,0,0,1,0,0,3
3229,390204,25,7,6,t,r,s,d,0,0,0,0,0,1,0,3
3230,1052595,15,9,5,t,r,s,d,0,0,0,0,0,0,0,2
3231,917544,35,6,6,n,r,s,d,0,0,0,0,1,1,0,2
3232,106638,5,15,6,t,i,o,d,0,0,0,0,0,0,0,2
3233,683977,25,8,5,t,r,s,d,0,0,0,0,0,0,0,2
3234,878807,10,7,5,t,r,s,d,0,0,0,0,0,0,0,2
3235,842950,0,22,6,t,u,j,d,0,0,1,0,0,0,0,2
3236,839927,15,8,6,t,r,t,d,0,0,0,0,0,0,0,3
3237,420724,20,5,5,t,r,s,d,0,0,0,0,0,0,0,3
3238,5914,10,8,3,t,r,s,u,0,0,0,0,0,0,0,2
3239,446295,0,7,5,o,r,s,d,0,0,0,0,0,0,0,2
3240,647519,5,16,4,n,r,s,d,0,0,0,0,0,0,0,3
3241,753254,30,14,7,t,r,s,d,1,0,0,0,0,0,0,3
3242,1049446,25,5,5,t,r,s,d,0,0,0,0,0,0,0,2
3243,79598,30,4,2,t,r,s,d,0,0,0,0,0,0,0,3
3244,356783,25,7,6,t,r,s,d,0,0,0,0,0,0,0,3
3245,394585,10,17,6,t,i,t,d,0,0,0,0,0,0,0,2
3246,232118,55,7,10,t,r,o,d,1,0,1,0,0,0,0,3
3247,239838,20,12,9,t,u,s,d,0,0,0,0,0,0,0,1
3248,747435,10,9,7,t,r,s,d,0,0,0,0,1,0,0,2
3249,193123,5,7,5,n,r,t,d,0,1,0,0,0,0,0,2
3250,226990,0,15,2,t,u,s,d,0,0,0,0,0,0,0,2
3251,503948,5,9,4,n,r,s,d,0,0,0,0,1,1,0,1
3252,720205,5,4,7,t,r,s,d,0,0,0,0,0,0,0,2
3253,946423,15,8,10,t,r,s,d,0,0,0,0,0,0,0,2
3254,707176,20,6,6,o,r,s,d,0,0,0,0,0,0,0,3
3255,467903,10,8,4,t,r,s,d,0,0,0,0,0,0,0,3
3256,195890,5,10,5,t,r,s,d,0,0,0,0,1,1,0,2
3257,57293,10,9,7,t,h,t,d,0,1,0,0,1,0,0,2
3258,211347,35,8,6,t,r,s,d,0,0,0,0,0,0,0,1
3259,567859,15,12,5,o,w,s,d,0,0,0,0,1,1,0,2
3260,727345,20,6,7,t,r,t,d,0,0,0,0,0,0,0,3
3261,155870,15,19,6,t,r,s,d,0,0,0,0,0,0,0,2
3262,733989,25,3,4,t,r,s,d,0,0,0,0,0,0,0,2
3263,987551,20,6,6,t,r,s,d,0,0,0,0,0,0,0,3
3264,559369,10,4,6,t,r,s,d,0,0,0,0,0,0,0,2
3265,18806,20,23,8,t,r,s,d,0,0,0,0,0,0,0,3
3266,851542,30,9,5,t,r,s,d,0,0,0,0,0,0,0,2
3267,751036,10,13,5,n,r,s,q,0,0,0,0,0,0,0,2
3268,825991,20,9,6,t,r,t,d,0,0,0,0,0,0,0,2
3269,319947,30,7,10,t,r,t,d,0,0,0,0,0,0,0,3
3270,332487,0,6,3,t,r,s,d,1,0,0,0,0,0,0,2
3271,462264,5,5,5,t,w,s,d,0,0,0,0,1,0,0,2
3272,102429,15,6,7,t,r,t,d,0,0,0,0,0,0,0,2
3273,615207,40,9,7,t,r,s,d,0,0,0,0,0,0,0,2
3274,605712,10,4,2,n,w,s,d,0,0,0,0,1,1,0,2
3275,989856,0,4,5,n,r,s,d,0,0,0,0,0,0,0,3
3276,588331,25,3,4,t,r,s,d,0,0,0,0,0,0,0,2
3277,801875,0,11,7,t,r,s,d,0,0,0,0,0,0,0,3
3278,976024,35,6,6,t,r,t,d,0,0,0,0,0,0,0,3
3279,88234,0,6,7,t,r,t,d,0,0,0,0,0,0,0,2
3280,507985,5,22,3,t,u,t,c,0,0,1,0,0,0,0,2
3281,18272,50,7,6,o,r,s,d,0,0,0,0,1,0,0,3
3282,408317,10,6,6,n,r,s,d,0,0,0,0,0,0,0,3
3283,192249,20,6,3,t,r,s,d,0,0,0,0,0,0,0,3
3284,119087,5,23,3,t,i,s,d,0,0,0,0,0,0,0,2
3285,893869,5,7,4,t,r,s,d,0,0,0,0,0,0,0,2
3286,277074,995,5,3,t,r,s,d,0,0,0,0,1,1,0,2
3287,240573,15,5,4,t,r,s,d,0,0,0,0,0,0,0,3
3288,561385,0,9,5,t,r,s,d,0,0,0,0,0,0,0,3
3289,431021,25,10,5,o,r,s,d,0,0,0,0,0,0,0,3
3290,3933,20,6,8,t,r,s,d,0,0,0,0,0,0,0,3
3291,764186,5,10,5,t,r,t,q,0,0,0,0,1,0,0,2
3292,952240,20,6,9,t,r,s,d,0,0,0,0,0,0,0,3
3293,661891,50,6,5,t,r,s,d,0,0,0,0,0,0,0,3
3294,569163,5,4,7,n,h,s,d,0,0,0,0,0,0,1,2
3295,845192,5,16,3,t,i,t,d,0,0,0,0,0,0,0,1
3296,983057,5,19,3,t,i,t,d,0,0,0,0,0,0,0,1
3297,971084,30,3,5,n,r,t,d,0,0,0,0,0,0,0,3
3298,551014,10,11,6,t,r,s,d,0,0,0,0,0,0,0,2
3299,860776,5,5,8,t,r,s,d,0,0,0,0,0,0,0,2
3300,808806,40,11,7,t,r,s,d,0,0,0,0,1,0,0,2
3301,160722,5,11,4,o,r,s,d,0,0,0,0,0,0,0,2
3302,991277,35,8,4,t,r,s,d,0,0,0,0,0,0,0,3
3303,535769,50,8,6,t,r,j,q,1,0,0,1,0,0,0,2
3304,140124,100,10,6,t,r,o,d,0,0,0,0,1,0,0,3
3305,582873,25,6,4,t,r,s,d,0,0,0,0,0,0,0,2
3306,678496,35,18,9,t,r,s,d,0,0,0,0,0,0,0,3
3307,726493,15,6,5,t,r,s,d,0,0,0,0,0,0,0,3
3308,943968,0,9,5,t,r,s,d,0,0,0,0,0,0,0,2
3309,501663,15,5,3,t,r,s,d,0,0,0,0,0,0,0,2
3310,215326,25,9,5,n,r,s,d,0,0,0,0,1,0,0,3
3311,606409,15,9,5,t,w,s,d,0,0,0,0,1,1,0,2
3312,264126,0,2,2,t,w,s,d,0,0,0,0,0,1,0,1
3313,692137,25,12,5,t,w,s,d,0,0,0,0,1,1,0,2
3314,278323,0,7,3,o,i,s,d,0,0,0,0,0,0,0,2
3315,678722,45,11,5,t,r,s,d,0,0,0,0,0,0,0,3
3316,986029,15,9,7,n,r,s,d,0,0,0,0,0,0,0,3
3317,250037,30,11,7,t,r,s,d,0,0,0,0,1,0,0,1
3318,562715,15,3,4,o,r,s,d,0,0,0,0,0,0,0,2
3319,231739,20,8,9,t,r,s,d,0,1,0,0,0,0,0,3
3320,945319,5,21,7,t,u,j,d,0,0,0,0,0,0,0,1
3321,405879,5,5,5,n,r,s,d,0,0,0,0,0,0,0,2
3322,913401,30,11,5,t,r,s,d,0,0,0,0,0,0,0,3
3323,748243,15,6,6,t,r,s,d,0,0,0,0,1,1,0,2
3324,709763,15,5,5,t,r,s,d,0,0,0,0,0,0,0,2
3325,923260,20,10,7,t,r,s,d,0,0,0,1,0,0,0,3
3326,496942,30,8,7,t,r,s,d,1,0,0,0,0,0,0,2
3327,428233,30,6,3,t,r,s,d,0,0,0,0,0,0,0,2
3328,190571,0,2,3,t,r,s,d,0,0,0,0,0,0,0,2
3329,917635,90,5,11,t,r,j,d,1,1,0,0,1,1,1,2
3330,340888,0,10,6,t,r,s,d,0,1,0,0,0,0,0,3
3331,725378,15,7,11,n,r,s,d,0,1,0,0,1,1,0,2
3332,812124,20,9,5,t,r,t,d,0,0,0,0,0,0,1,3
3333,648235,0,7,4,n,r,s,d,0,0,0,0,1,0,0,1
3334,499146,40,20,11,t,u,t,d,0,0,0,1,0,0,0,2
3335,109058,5,7,4,o,r,s,d,0,0,0,0,0,0,0,3
3336,325526,30,3,3,n,r,t,d,0,0,0,1,1,0,0,2
3337,950057,20,6,7,n,r,s,d,0,0,0,0,1,0,0,3
